type,epoch,batch,total_loss,valid_acc,correct,total,batch_time,timestamp,total_training_time
epoch,203,175,1.186868698185381e-05,1.0,16,16,10221.046345949173,2024-12-10 09:16:52,10221.046385288239
epoch,203,180,1.7336955468212842e-06,1.0,16,16,10221.857132196426,2024-12-10 09:16:52,10221.857153177261
epoch,203,185,8.692564929163198e-06,1.0,16,16,10222.655883073807,2024-12-10 09:16:53,10222.655903100967
epoch,203,190,3.074134361570175e-07,1.0,16,16,10223.456480026245,2024-12-10 09:16:54,10223.45650100708
epoch,203,195,1.0582560055126786e-05,1.0,16,16,10224.262742042542,2024-12-10 09:16:55,10224.262759923935
epoch,203,200,1.7791441341639803e-06,1.0,16,16,10225.071593046188,2024-12-10 09:16:56,10225.071614027023
epoch,203,205,2.3103214409902978e-05,1.0,16,16,10225.95954298973,2024-12-10 09:16:56,10225.959564208984
epoch,203,210,3.6475469729093732e-06,1.0,16,16,10226.748966217041,2024-12-10 09:16:57,10226.749004125595
epoch,203,215,6.533195106683189e-06,1.0,16,16,10227.544823169708,2024-12-10 09:16:58,10227.544845104218
epoch,203,220,3.505354760286947e-05,1.0,16,16,10228.326178073883,2024-12-10 09:16:59,10228.326215982437
epoch,203,225,3.7735009359497904e-06,1.0,16,16,10229.118552207947,2024-12-10 09:17:00,10229.118571996689
epoch,203,230,2.5287258717626506e-05,1.0,16,16,10230.147057294846,2024-12-10 09:17:01,10230.147079229355
epoch,203,235,3.3566948256919774e-05,1.0,16,16,10231.110239982605,2024-12-10 09:17:02,10231.110262155533
epoch,203,240,1.7977010515931334e-05,1.0,16,16,10232.141900062561,2024-12-10 09:17:03,10232.14192199707
epoch,203,245,1.227962609271467e-07,1.0,16,16,10233.045109033585,2024-12-10 09:17:04,10233.045132160187
epoch,203,250,9.16761184252202e-06,1.0,16,16,10233.868547201157,2024-12-10 09:17:04,10233.868568181992
epoch,203,255,1.847184055480224e-05,1.0,16,16,10234.684127092361,2024-12-10 09:17:05,10234.684148073196
epoch,203,260,1.728629906971748e-05,1.0,16,16,10235.516704082489,2024-12-10 09:17:06,10235.516725063324
epoch,203,265,7.449282666162369e-06,1.0,16,16,10236.434083223343,2024-12-10 09:17:07,10236.434105157852
epoch,203,270,1.5850540574422864e-05,1.0,16,16,10237.38475227356,2024-12-10 09:17:08,10237.384792089462
epoch,203,275,6.723558836984429e-06,1.0,16,16,10238.34829902649,2024-12-10 09:17:09,10238.348320007324
epoch,203,280,2.9088857049694638e-05,1.0,16,16,10239.236836194992,2024-12-10 09:17:10,10239.236859083176
epoch,203,285,7.481168515572078e-06,1.0,16,16,10240.125943183899,2024-12-10 09:17:11,10240.125966072083
epoch,203,290,1.469680052796029e-05,1.0,16,16,10240.910822153091,2024-12-10 09:17:11,10240.910862207413
epoch,203,295,2.1694624282941306e-05,1.0,16,16,10241.71732711792,2024-12-10 09:17:12,10241.717349290848
epoch,203,300,1.4987778191241278e-05,1.0,16,16,10242.499679088593,2024-12-10 09:17:13,10242.499699115753
epoch,203,305,5.398418042341271e-06,1.0,16,16,10243.292207241058,2024-12-10 09:17:14,10243.292228221893
epoch,203,310,3.965150735778849e-06,1.0,16,16,10244.096583127975,2024-12-10 09:17:15,10244.09660410881
epoch,204,0,2.405032099466604e-09,1.0,16,16,10244.439932107925,2024-12-10 09:17:15,10244.439951181412
epoch,204,5,1.9467558872164044e-05,1.0,16,16,10245.228679895401,2024-12-10 09:17:16,10245.228701353073
epoch,204,10,4.880817154162222e-05,1.0,16,16,10246.07788324356,2024-12-10 09:17:17,10246.077908039093
epoch,204,15,2.6703440138041005e-05,1.0,16,16,10246.879258155823,2024-12-10 09:17:17,10246.879279136658
epoch,204,20,5.5251032313304295e-06,1.0,16,16,10247.685996055603,2024-12-10 09:17:18,10247.686034202576
epoch,204,25,3.181680036890924e-05,1.0,16,16,10248.480644226074,2024-12-10 09:17:19,10248.480666160583
epoch,204,30,2.4675630573783764e-05,1.0,16,16,10249.277580022812,2024-12-10 09:17:20,10249.27760219574
epoch,204,35,1.6228081894038024e-05,1.0,16,16,10250.085847139359,2024-12-10 09:17:21,10250.08586716652
epoch,204,40,1.361452233770398e-06,1.0,16,16,10250.881149053574,2024-12-10 09:17:21,10250.881170988083
epoch,204,45,9.165905446573046e-06,1.0,16,16,10251.675345182419,2024-12-10 09:17:22,10251.675366163254
epoch,204,50,2.4160987241821166e-05,1.0,16,16,10252.547001123428,2024-12-10 09:17:23,10252.547022104263
epoch,204,55,7.753292071663459e-06,1.0,16,16,10253.33999633789,2024-12-10 09:17:24,10253.340017318726
epoch,204,60,1.2953924174579274e-05,1.0,16,16,10254.134738206863,2024-12-10 09:17:25,10254.134759187698
epoch,204,65,3.7873526084355905e-06,1.0,16,16,10254.948202133179,2024-12-10 09:17:25,10254.948223114014
epoch,204,70,2.613495164058131e-05,1.0,16,16,10255.743138074875,2024-12-10 09:17:26,10255.743158102036
epoch,204,75,8.145153450385385e-06,1.0,16,16,10256.526612997055,2024-12-10 09:17:27,10256.52663397789
epoch,204,80,2.3803811006582816e-05,1.0,16,16,10257.328295230865,2024-12-10 09:17:28,10257.328318119049
epoch,204,85,2.369728959907187e-05,1.0,16,16,10258.132863044739,2024-12-10 09:17:29,10258.132884979248
epoch,204,90,1.7126032146632363e-05,1.0,16,16,10259.018841266632,2024-12-10 09:17:30,10259.018862247467
epoch,204,95,1.0925248994393212e-05,1.0,16,16,10259.810839176178,2024-12-10 09:17:30,10259.81085896492
epoch,204,100,6.233950674983138e-06,1.0,16,16,10260.590930223465,2024-12-10 09:17:31,10260.5909512043
epoch,204,105,1.0651222956431851e-05,1.0,16,16,10261.373984098434,2024-12-10 09:17:32,10261.374006032944
epoch,204,110,2.0603332547272067e-06,1.0,16,16,10262.170287132263,2024-12-10 09:17:33,10262.170308113098
epoch,204,115,2.7372597963536205e-05,1.0,16,16,10262.957597970963,2024-12-10 09:17:33,10262.95762014389
epoch,204,120,4.000313166098356e-06,1.0,16,16,10263.752778053284,2024-12-10 09:17:34,10263.752799034119
epoch,204,125,1.6586737803192114e-05,1.0,16,16,10264.552424907684,2024-12-10 09:17:35,10264.552447080612
epoch,204,130,2.3600717757212465e-05,1.0,16,16,10265.423024177551,2024-12-10 09:17:36,10265.42304801941
epoch,204,135,3.6436828807750475e-06,1.0,16,16,10266.221568107605,2024-12-10 09:17:37,10266.221590042114
epoch,204,140,2.4673341089795703e-05,1.0,16,16,10267.031766176224,2024-12-10 09:17:38,10267.031787157059
epoch,204,145,4.10517808955266e-06,1.0,16,16,10267.83333516121,2024-12-10 09:17:38,10267.833353996277
epoch,204,150,1.5624907927031793e-05,1.0,16,16,10268.636636257172,2024-12-10 09:17:39,10268.636656284332
epoch,204,155,7.191262642158447e-06,1.0,16,16,10269.433027029037,2024-12-10 09:17:40,10269.433049201965
epoch,204,160,3.2635538358592598e-06,1.0,16,16,10270.232664108276,2024-12-10 09:17:41,10270.232685089111
epoch,204,165,1.951296797002406e-06,1.0,16,16,10271.034281015396,2024-12-10 09:17:42,10271.034300327301
epoch,204,170,1.3956869440391657e-05,1.0,16,16,10271.91332602501,2024-12-10 09:17:42,10271.913365125656
epoch,204,175,1.1815480635194011e-05,1.0,16,16,10272.727483272552,2024-12-10 09:17:43,10272.727505207062
epoch,204,180,1.727277086745953e-06,1.0,16,16,10273.517660140991,2024-12-10 09:17:44,10273.517681121826
epoch,204,185,8.654048084027347e-06,1.0,16,16,10274.305178165436,2024-12-10 09:17:45,10274.305200099945
epoch,204,190,3.055795141170942e-07,1.0,16,16,10275.09190607071,2024-12-10 09:17:46,10275.09192609787
epoch,204,195,1.0521028169958318e-05,1.0,16,16,10275.907933950424,2024-12-10 09:17:46,10275.907954216003
epoch,204,200,1.7706340481758469e-06,1.0,16,16,10276.692111253738,2024-12-10 09:17:47,10276.692129135132
epoch,204,205,2.2975916318812863e-05,1.0,16,16,10277.48801612854,2024-12-10 09:17:48,10277.488056182861
epoch,204,210,3.6331430033441523e-06,1.0,16,16,10278.364743232727,2024-12-10 09:17:49,10278.364765167236
epoch,204,215,6.505944214968329e-06,1.0,16,16,10279.156974077225,2024-12-10 09:17:50,10279.156997203827
epoch,204,220,3.482267276096452e-05,1.0,16,16,10279.964197158813,2024-12-10 09:17:50,10279.964218139648
epoch,204,225,3.7609934941332954e-06,1.0,16,16,10280.761649131775,2024-12-10 09:17:51,10280.76167011261
epoch,204,230,2.516882729888938e-05,1.0,16,16,10281.54338812828,2024-12-10 09:17:52,10281.543428182602
epoch,204,235,3.337772886698949e-05,1.0,16,16,10282.328971147537,2024-12-10 09:17:53,10282.328993082047
epoch,204,240,1.785754185322141e-05,1.0,16,16,10283.10461306572,2024-12-10 09:17:54,10283.104632139206
epoch,204,245,1.2197669292310667e-07,1.0,16,16,10283.902813196182,2024-12-10 09:17:54,10283.902834177017
epoch,204,250,9.122523263112061e-06,1.0,16,16,10284.77097606659,2024-12-10 09:17:55,10284.770998001099
epoch,204,255,1.8375649650180062e-05,1.0,16,16,10285.567206144333,2024-12-10 09:17:56,10285.567227125168
epoch,204,260,1.7220915277561927e-05,1.0,16,16,10286.346734046936,2024-12-10 09:17:57,10286.346754074097
epoch,204,265,7.405937728739725e-06,1.0,16,16,10287.152161121368,2024-12-10 09:17:58,10287.152234077454
epoch,204,270,1.5763721965280004e-05,1.0,16,16,10287.953923225403,2024-12-10 09:17:58,10287.953943014145
epoch,204,275,6.6920018655369206e-06,1.0,16,16,10288.744808912277,2024-12-10 09:17:59,10288.74483013153
epoch,204,280,2.8930943819070366e-05,1.0,16,16,10289.710584163666,2024-12-10 09:18:00,10289.7106051445
epoch,204,285,7.442261459713277e-06,1.0,16,16,10290.497000932693,2024-12-10 09:18:01,10290.497023105621
epoch,204,290,1.4616726285758704e-05,1.0,16,16,10291.364421129227,2024-12-10 09:18:02,10291.364443302155
epoch,204,295,2.1578610054835884e-05,1.0,16,16,10292.146274089813,2024-12-10 09:18:03,10292.146295070648
epoch,204,300,1.4911882123335527e-05,1.0,16,16,10292.943865060806,2024-12-10 09:18:03,10292.943885087967
epoch,204,305,5.365108983227018e-06,1.0,16,16,10293.752122163773,2024-12-10 09:18:04,10293.752143144608
epoch,204,310,3.950212468860489e-06,1.0,16,16,10294.54298710823,2024-12-10 09:18:05,10294.543008089066
epoch,205,0,2.3827209751501136e-09,1.0,16,16,10294.893189191818,2024-12-10 09:18:05,10294.893207073212
epoch,205,5,1.9366010065416918e-05,1.0,16,16,10295.684669017792,2024-12-10 09:18:06,10295.684688091278
epoch,205,10,4.8518901916243986e-05,1.0,16,16,10296.474093198776,2024-12-10 09:18:07,10296.474114179611
epoch,205,15,2.655984451922779e-05,1.0,16,16,10297.364560127258,2024-12-10 09:18:08,10297.364580154419
epoch,205,20,5.492515979979205e-06,1.0,16,16,10298.156203985214,2024-12-10 09:18:09,10298.156224012375
epoch,205,25,3.163783708576139e-05,1.0,16,16,10298.95425415039,2024-12-10 09:18:09,10298.954274177551
epoch,205,30,2.453429538490966e-05,1.0,16,16,10299.756049156189,2024-12-10 09:18:10,10299.756071329117
epoch,205,35,1.6124292652631248e-05,1.0,16,16,10300.541214942932,2024-12-10 09:18:11,10300.541238069534
epoch,205,40,1.3514227472534898e-06,1.0,16,16,10301.348965168,2024-12-10 09:18:12,10301.349004030228
epoch,205,45,9.117080671520168e-06,1.0,16,16,10302.134318113327,2024-12-10 09:18:13,10302.134340047836
epoch,205,50,2.4006331749401804e-05,1.0,16,16,10302.940513134003,2024-12-10 09:18:13,10302.940536022186
epoch,205,55,7.716253141685374e-06,1.0,16,16,10303.829776287079,2024-12-10 09:18:14,10303.829815149307
epoch,205,60,1.2890764159724264e-05,1.0,16,16,10304.62502026558,2024-12-10 09:18:15,10304.625042915344
epoch,205,65,3.7727187702344346e-06,1.0,16,16,10305.424044132233,2024-12-10 09:18:16,10305.424065113068
epoch,205,70,2.597732109302571e-05,1.0,16,16,10306.223824262619,2024-12-10 09:18:17,10306.223846197128
epoch,205,75,8.100162723593355e-06,1.0,16,16,10307.017515182495,2024-12-10 09:18:18,10307.017537117004
epoch,205,80,2.3671586196683782e-05,1.0,16,16,10307.813796043396,2024-12-10 09:18:18,10307.813816070557
epoch,205,85,2.357496316672823e-05,1.0,16,16,10308.606809139252,2024-12-10 09:18:19,10308.606830120087
epoch,205,90,1.706862794007171e-05,1.0,16,16,10309.426126241684,2024-12-10 09:18:20,10309.426146030426
epoch,205,95,1.0870376323598095e-05,1.0,16,16,10310.311632156372,2024-12-10 09:18:21,10310.311672210693
epoch,205,100,6.210504065561864e-06,1.0,16,16,10311.087968111038,2024-12-10 09:18:22,10311.087990045547
epoch,205,105,1.0594677215263545e-05,1.0,16,16,10311.888220310211,2024-12-10 09:18:22,10311.888240098953
epoch,205,110,2.053883335828642e-06,1.0,16,16,10312.660858154297,2024-12-10 09:18:23,10312.660878181458
epoch,205,115,2.722586185174414e-05,1.0,16,16,10313.453043937683,2024-12-10 09:18:24,10313.453064918518
epoch,205,120,3.968534686855566e-06,1.0,16,16,10314.233215093613,2024-12-10 09:18:25,10314.233236074448
epoch,205,125,1.6504304535519164e-05,1.0,16,16,10315.013853311539,2024-12-10 09:18:26,10315.01387500763
epoch,205,130,2.346493432027698e-05,1.0,16,16,10315.807655334473,2024-12-10 09:18:26,10315.80767416954
epoch,205,135,3.6236553211621693e-06,1.0,16,16,10316.687157154083,2024-12-10 09:18:27,10316.687179088593
epoch,205,140,2.4534048971233148e-05,1.0,16,16,10317.492520093918,2024-12-10 09:18:28,10317.49253821373
epoch,205,145,4.083117330759866e-06,1.0,16,16,10318.28177523613,2024-12-10 09:18:29,10318.281813144684
epoch,205,150,1.553494695196498e-05,1.0,16,16,10319.07179427147,2024-12-10 09:18:30,10319.071815252304
epoch,205,155,7.142009941279923e-06,1.0,16,16,10319.836651086807,2024-12-10 09:18:30,10319.836672067642
epoch,205,160,3.2513622651266604e-06,1.0,16,16,10320.634710073471,2024-12-10 09:18:31,10320.63473200798
epoch,205,165,1.93927945475673e-06,1.0,16,16,10321.422798156738,2024-12-10 09:18:32,10321.422818183899
epoch,205,170,1.3872782089775478e-05,1.0,16,16,10322.23393201828,2024-12-10 09:18:33,10322.233952999115
epoch,205,175,1.1745184394830451e-05,1.0,16,16,10323.089393138885,2024-12-10 09:18:34,10323.08941411972
epoch,205,180,1.721762137302059e-06,1.0,16,16,10323.878262996674,2024-12-10 09:18:34,10323.878285169601
epoch,205,185,8.615391493590992e-06,1.0,16,16,10324.668751239777,2024-12-10 09:18:35,10324.668772220612
epoch,205,190,3.0390041452901467e-07,1.0,16,16,10325.452335119247,2024-12-10 09:18:36,10325.452357292175
epoch,205,195,1.0458382397886368e-05,1.0,16,16,10326.248590230942,2024-12-10 09:18:37,10326.248612165451
epoch,205,200,1.7621146207700384e-06,1.0,16,16,10327.036676168442,2024-12-10 09:18:38,10327.036697149277
epoch,205,205,2.286715514455659e-05,1.0,16,16,10327.831871032715,2024-12-10 09:18:38,10327.83189201355
epoch,205,210,3.6156860359310436e-06,1.0,16,16,10328.61529493332,2024-12-10 09:18:39,10328.615315914154
epoch,205,215,6.475579775560977e-06,1.0,16,16,10329.499788045883,2024-12-10 09:18:40,10329.499808073044
epoch,205,220,3.459968282745098e-05,1.0,16,16,10330.296055078506,2024-12-10 09:18:41,10330.296077013016
epoch,205,225,3.7436008064621045e-06,1.0,16,16,10331.079794168472,2024-12-10 09:18:42,10331.079816102982
epoch,205,230,2.503872100490586e-05,1.0,16,16,10331.871897220612,2024-12-10 09:18:42,10331.871918201447
epoch,205,235,3.319419157143747e-05,1.0,16,16,10332.668603181839,2024-12-10 09:18:43,10332.668624162674
epoch,205,240,1.7749376182249893e-05,1.0,16,16,10333.459495306015,2024-12-10 09:18:44,10333.45953321457
epoch,205,245,1.2113948662943037e-07,1.0,16,16,10334.266268253326,2024-12-10 09:18:45,10334.266290187836
epoch,205,250,9.078275388194823e-06,1.0,16,16,10335.064149141312,2024-12-10 09:18:46,10335.064168930054
epoch,205,255,1.8274343369941775e-05,1.0,16,16,10335.948823213577,2024-12-10 09:18:46,10335.948844194412
epoch,205,260,1.7161059776626846e-05,1.0,16,16,10336.744498252869,2024-12-10 09:18:47,10336.744519233704
epoch,205,265,7.369233609697989e-06,1.0,16,16,10337.534174919128,2024-12-10 09:18:48,10337.534196138382
epoch,205,270,1.5678654857786695e-05,1.0,16,16,10338.329856157303,2024-12-10 09:18:49,10338.32987499237
epoch,205,275,6.659154684546494e-06,1.0,16,16,10339.102699041367,2024-12-10 09:18:50,10339.102720975876
epoch,205,280,2.87521414447795e-05,1.0,16,16,10339.90458393097,2024-12-10 09:18:50,10339.904642105103
epoch,205,285,7.404295406412981e-06,1.0,16,16,10340.715879201889,2024-12-10 09:18:51,10340.715900182724
epoch,205,290,1.455280399676871e-05,1.0,16,16,10341.494878053665,2024-12-10 09:18:52,10341.4948990345
epoch,205,295,2.1471135138457372e-05,1.0,16,16,10342.347388982773,2024-12-10 09:18:53,10342.347410917282
epoch,205,300,1.4845994435804664e-05,1.0,16,16,10343.140091180801,2024-12-10 09:18:54,10343.140112161636
epoch,205,305,5.330432353559644e-06,1.0,16,16,10343.926964044571,2024-12-10 09:18:54,10343.926984071732
epoch,205,310,3.931114406211344e-06,1.0,16,16,10344.718924999237,2024-12-10 09:18:55,10344.718941926956
epoch,206,0,2.363525885915737e-09,1.0,16,16,10345.054045200348,2024-12-10 09:18:56,10345.054066181183
epoch,206,5,1.9277227218747407e-05,1.0,16,16,10345.850477218628,2024-12-10 09:18:56,10345.850498199463
epoch,206,10,4.821737667457285e-05,1.0,16,16,10346.64597916603,2024-12-10 09:18:57,10346.646000146866
epoch,206,15,2.637613736894247e-05,1.0,16,16,10347.439621210098,2024-12-10 09:18:58,10347.439642190933
epoch,206,20,5.459810498972362e-06,1.0,16,16,10348.314681053162,2024-12-10 09:18:59,10348.31470322609
epoch,206,25,3.145200212269931e-05,1.0,16,16,10349.112723112106,2024-12-10 09:19:00,10349.112744092941
epoch,206,30,2.4383105675875958e-05,1.0,16,16,10349.902385234833,2024-12-10 09:19:00,10349.902406215668
epoch,206,35,1.6014322925004194e-05,1.0,16,16,10350.69994020462,2024-12-10 09:19:01,10350.699961185455
epoch,206,40,1.338529997767867e-06,1.0,16,16,10351.492294311523,2024-12-10 09:19:02,10351.492317199707
epoch,206,45,9.076291189411538e-06,1.0,16,16,10352.286460876465,2024-12-10 09:19:03,10352.286483049393
epoch,206,50,2.385273877065903e-05,1.0,16,16,10353.059974193573,2024-12-10 09:19:04,10353.059994220734
epoch,206,55,7.682768558208107e-06,1.0,16,16,10353.851432085037,2024-12-10 09:19:04,10353.851454019547
epoch,206,60,1.2828622485398734e-05,1.0,16,16,10354.774589061737,2024-12-10 09:19:05,10354.77461028099
epoch,206,65,3.758180976685697e-06,1.0,16,16,10355.735599279404,2024-12-10 09:19:06,10355.735638141632
epoch,206,70,2.5819801726044275e-05,1.0,16,16,10356.690042257309,2024-12-10 09:19:07,10356.690082073212
epoch,206,75,8.056823597919761e-06,1.0,16,16,10357.665628194809,2024-12-10 09:19:08,10357.665651082993
epoch,206,80,2.3587506306976924e-05,1.0,16,16,10358.610916137695,2024-12-10 09:19:09,10358.610956192017
epoch,206,85,2.3444086903032775e-05,1.0,16,16,10359.63872718811,2024-12-10 09:19:10,10359.638749361038
epoch,206,90,1.6991840820031578e-05,1.0,16,16,10360.497746944427,2024-12-10 09:19:11,10360.497769117355
epoch,206,95,1.0801316556789913e-05,1.0,16,16,10361.534732103348,2024-12-10 09:19:12,10361.53475522995
epoch,206,100,6.189352344448051e-06,1.0,16,16,10362.470257282257,2024-12-10 09:19:13,10362.470279932022
epoch,206,105,1.0538757850725686e-05,1.0,16,16,10363.330681085587,2024-12-10 09:19:14,10363.330702066422
epoch,206,110,2.0478995726207964e-06,1.0,16,16,10364.19542813301,2024-12-10 09:19:15,10364.19545006752
epoch,206,115,2.703714208340851e-05,1.0,16,16,10365.047055244446,2024-12-10 09:19:16,10365.047077178955
epoch,206,120,3.934957887302886e-06,1.0,16,16,10365.928078174591,2024-12-10 09:19:16,10365.928098201752
epoch,206,125,1.6419187827602924e-05,1.0,16,16,10366.936677217484,2024-12-10 09:19:17,10366.936717033386
epoch,206,130,2.332342916542184e-05,1.0,16,16,10367.950308084488,2024-12-10 09:19:18,10367.950330257416
epoch,206,135,3.606739191401688e-06,1.0,16,16,10369.127346992493,2024-12-10 09:19:20,10369.12737107277
epoch,206,140,2.4420913915673246e-05,1.0,16,16,10370.142221212387,2024-12-10 09:19:21,10370.142245292664
epoch,206,145,4.067225829426816e-06,1.0,16,16,10371.014969110489,2024-12-10 09:19:22,10371.014991283417
epoch,206,150,1.545560400541257e-05,1.0,16,16,10371.891408205032,2024-12-10 09:19:22,10371.891445159912
epoch,206,155,7.108379839030769e-06,1.0,16,16,10372.684445142746,2024-12-10 09:19:23,10372.684467077255
epoch,206,160,3.2417636115791904e-06,1.0,16,16,10373.466499090195,2024-12-10 09:19:24,10373.466521263123
epoch,206,165,1.92816281836241e-06,1.0,16,16,10374.26634311676,2024-12-10 09:19:25,10374.266364336014
epoch,206,170,1.3808879518189216e-05,1.0,16,16,10375.06326508522,2024-12-10 09:19:26,10375.063285112381
epoch,206,175,1.168246208983923e-05,1.0,16,16,10375.947755098343,2024-12-10 09:19:26,10375.947776079178
epoch,206,180,1.7165971507409732e-06,1.0,16,16,10376.743655204773,2024-12-10 09:19:27,10376.743676185608
epoch,206,185,8.577470166081158e-06,1.0,16,16,10377.549118995667,2024-12-10 09:19:28,10377.549139022827
epoch,206,190,3.0209139421029605e-07,1.0,16,16,10378.34327507019,2024-12-10 09:19:29,10378.343313217163
epoch,206,195,1.0399253712680862e-05,1.0,16,16,10379.153688192368,2024-12-10 09:19:30,10379.153710126877
epoch,206,200,1.7534056298123834e-06,1.0,16,16,10379.950735092163,2024-12-10 09:19:30,10379.95075416565
epoch,206,205,2.2743957140177522e-05,1.0,16,16,10380.748885154724,2024-12-10 09:19:31,10380.748903989792
epoch,206,210,3.5965328829239324e-06,1.0,16,16,10381.554904222488,2024-12-10 09:19:32,10381.554926156998
epoch,206,215,6.445434781385308e-06,1.0,16,16,10382.421988248825,2024-12-10 09:19:33,10382.42200922966
epoch,206,220,3.446914107053543e-05,1.0,16,16,10383.213240146637,2024-12-10 09:19:34,10383.213261127472
epoch,206,225,3.7263333177142295e-06,1.0,16,16,10383.996623277664,2024-12-10 09:19:35,10383.996645212173
epoch,206,230,2.4817493530548633e-05,1.0,16,16,10384.78419828415,2024-12-10 09:19:35,10384.784218072891
epoch,206,235,3.301040071236689e-05,1.0,16,16,10385.574163913727,2024-12-10 09:19:36,10385.574183940887
epoch,206,240,1.7655584391363642e-05,1.0,16,16,10386.371592998505,2024-12-10 09:19:37,10386.371613264084
epoch,206,245,1.2021279230462773e-07,1.0,16,16,10387.16642832756,2024-12-10 09:19:38,10387.166465997696
epoch,206,250,9.031566287907014e-06,1.0,16,16,10387.94763803482,2024-12-10 09:19:38,10387.947660207748
epoch,206,255,1.8174108660155986e-05,1.0,16,16,10388.820849180222,2024-12-10 09:19:39,10388.820870161057
epoch,206,260,1.7101048050072318e-05,1.0,16,16,10389.608743190765,2024-12-10 09:19:40,10389.608783245087
epoch,206,265,7.329525191490817e-06,1.0,16,16,10390.400057077408,2024-12-10 09:19:41,10390.40009713173
epoch,206,270,1.5595741266175024e-05,1.0,16,16,10391.198385238647,2024-12-10 09:19:42,10391.198406219482
epoch,206,275,6.626003108394729e-06,1.0,16,16,10391.98801612854,2024-12-10 09:19:42,10391.988038301468
epoch,206,280,2.8574531582400637e-05,1.0,16,16,10392.78158903122,2024-12-10 09:19:43,10392.78160905838
epoch,206,285,7.368089119313981e-06,1.0,16,16,10393.574517011642,2024-12-10 09:19:44,10393.574537992477
epoch,206,290,1.4486291625507705e-05,1.0,16,16,10394.378073215485,2024-12-10 09:19:45,10394.378111124039
epoch,206,295,2.1369054728753262e-05,1.0,16,16,10395.244494199753,2024-12-10 09:19:46,10395.244516134262
epoch,206,300,1.477721393382015e-05,1.0,16,16,10396.0475461483,2024-12-10 09:19:47,10396.047567129135
epoch,206,305,5.295424568501928e-06,1.0,16,16,10396.847001075745,2024-12-10 09:19:47,10396.847040176392
epoch,206,310,3.911484706385822e-06,1.0,16,16,10397.657136201859,2024-12-10 09:19:48,10397.657158136368
epoch,207,0,2.34519842205885e-09,1.0,16,16,10397.996433258057,2024-12-10 09:19:49,10397.996453285217
epoch,207,5,1.9195042237217167e-05,1.0,16,16,10398.785724163055,2024-12-10 09:19:49,10398.785744190216
epoch,207,10,4.790934473483027e-05,1.0,16,16,10399.565918922424,2024-12-10 09:19:50,10399.565941095352
epoch,207,15,2.6177148713641462e-05,1.0,16,16,10400.370777130127,2024-12-10 09:19:51,10400.370797157288
epoch,207,20,5.425486599611861e-06,1.0,16,16,10401.258285045624,2024-12-10 09:19:52,10401.258307218552
epoch,207,25,3.126011542420443e-05,1.0,16,16,10402.033349275589,2024-12-10 09:19:53,10402.033371210098
epoch,207,30,2.4234491050790882e-05,1.0,16,16,10402.822956085205,2024-12-10 09:19:53,10402.822974920273
epoch,207,35,1.5904732335797285e-05,1.0,16,16,10403.623625040054,2024-12-10 09:19:54,10403.623646974564
epoch,207,40,1.3251486756501938e-06,1.0,16,16,10404.423074007034,2024-12-10 09:19:55,10404.423113107681
epoch,207,45,9.035695284444684e-06,1.0,16,16,10405.211595058441,2024-12-10 09:19:56,10405.211616039276
epoch,207,50,2.3713074488468482e-05,1.0,16,16,10406.016246080399,2024-12-10 09:19:57,10406.016268014908
epoch,207,55,7.647516621364327e-06,1.0,16,16,10406.802191257477,2024-12-10 09:19:57,10406.80220913887
epoch,207,60,1.2764800455559237e-05,1.0,16,16,10407.671155929565,2024-12-10 09:19:58,10407.67117524147
epoch,207,65,3.7437858513633497e-06,1.0,16,16,10408.466235160828,2024-12-10 09:19:59,10408.466255187988
epoch,207,70,2.5668054315868703e-05,1.0,16,16,10409.246531248093,2024-12-10 09:20:00,10409.246553182602
epoch,207,75,8.020310969848121e-06,1.0,16,16,10410.042693138123,2024-12-10 09:20:01,10410.04271531105
epoch,207,80,2.350943874021912e-05,1.0,16,16,10410.839170217514,2024-12-10 09:20:01,10410.83920788765
epoch,207,85,2.330203622605886e-05,1.0,16,16,10411.63456106186,2024-12-10 09:20:02,10411.63458108902
epoch,207,90,1.6912193700286073e-05,1.0,16,16,10412.424274921417,2024-12-10 09:20:03,10412.424295902252
epoch,207,95,1.0732327980770731e-05,1.0,16,16,10413.19894194603,2024-12-10 09:20:04,10413.198962211609
epoch,207,100,6.168919567645563e-06,1.0,16,16,10414.077955245972,2024-12-10 09:20:05,10414.077976226807
epoch,207,105,1.0481201679801322e-05,1.0,16,16,10414.879631280899,2024-12-10 09:20:05,10414.879653215408
epoch,207,110,2.041065250210118e-06,1.0,16,16,10415.689228057861,2024-12-10 09:20:06,10415.689249038696
epoch,207,115,2.6843235346081023e-05,1.0,16,16,10416.46823811531,2024-12-10 09:20:07,10416.46826004982
epoch,207,120,3.903026020805174e-06,1.0,16,16,10417.255524158478,2024-12-10 09:20:08,10417.255546092987
epoch,207,125,1.6328940061009484e-05,1.0,16,16,10418.04440498352,2024-12-10 09:20:09,10418.044428110123
epoch,207,130,2.3186498151875478e-05,1.0,16,16,10418.818716287613,2024-12-10 09:20:09,10418.818736076355
epoch,207,135,3.5898146036331856e-06,1.0,16,16,10419.598643064499,2024-12-10 09:20:10,10419.598662137985
epoch,207,140,2.430572499962788e-05,1.0,16,16,10420.481347084045,2024-12-10 09:20:11,10420.48136806488
epoch,207,145,4.053208307926337e-06,1.0,16,16,10421.275947093964,2024-12-10 09:20:12,10421.275969028473
